,OPR_DT,OPR_HR,TAC_AREA_NAME,MW
104123,2012-08-21,3,PGE-TAC,11649
104124,2012-08-21,4,PGE-TAC,11460
104125,2012-08-21,12,PGE-TAC,14662
104126,2012-08-21,21,PGE-TAC,16629
104127,2012-08-21,6,PGE-TAC,11667
104128,2012-08-21,16,PGE-TAC,16793
104129,2012-08-21,7,PGE-TAC,12456
104130,2012-08-21,23,PGE-TAC,14330
104203,2012-08-22,12,PGE-TAC,14947
104204,2012-08-22,7,PGE-TAC,12179
104205,2012-08-22,18,PGE-TAC,16925
104206,2012-08-22,20,PGE-TAC,16304
104207,2012-08-22,9,PGE-TAC,13484
104208,2012-08-22,22,PGE-TAC,15560
104209,2012-08-22,24,PGE-TAC,12834
104210,2012-08-22,11,PGE-TAC,14884
104211,2012-08-22,23,PGE-TAC,14196
104212,2012-08-22,3,PGE-TAC,11330
104213,2012-08-22,10,PGE-TAC,14187
104214,2012-08-22,13,PGE-TAC,15089
104215,2012-08-22,21,PGE-TAC,16318
104216,2012-08-22,5,PGE-TAC,11216
104217,2012-08-22,14,PGE-TAC,15554
104218,2012-08-22,15,PGE-TAC,16053
104219,2012-08-22,16,PGE-TAC,16504
104220,2012-08-22,19,PGE-TAC,16719
104221,2012-08-22,2,PGE-TAC,11658
104222,2012-08-22,4,PGE-TAC,11154
104223,2012-08-22,8,PGE-TAC,12925
104224,2012-08-22,17,PGE-TAC,16858
104225,2012-08-22,1,PGE-TAC,11980
104226,2012-08-22,6,PGE-TAC,11537
104299,2012-08-23,10,PGE-TAC,14158
104300,2012-08-23,22,PGE-TAC,15678
104301,2012-08-23,15,PGE-TAC,16292
104302,2012-08-23,7,PGE-TAC,12344
104303,2012-08-23,2,PGE-TAC,11396
104304,2012-08-23,23,PGE-TAC,14312
104305,2012-08-23,19,PGE-TAC,16910
104306,2012-08-23,16,PGE-TAC,16740
104307,2012-08-23,3,PGE-TAC,11047
104308,2012-08-23,20,PGE-TAC,16519
104309,2012-08-23,9,PGE-TAC,13679
104310,2012-08-23,6,PGE-TAC,11515
104311,2012-08-23,1,PGE-TAC,11944
104312,2012-08-23,12,PGE-TAC,15052
104313,2012-08-23,24,PGE-TAC,12978
104314,2012-08-23,8,PGE-TAC,13132
104315,2012-08-23,5,PGE-TAC,11328
104316,2012-08-23,4,PGE-TAC,11167
104317,2012-08-23,21,PGE-TAC,16528
104318,2012-08-23,14,PGE-TAC,15755
104319,2012-08-23,13,PGE-TAC,15309
104320,2012-08-23,11,PGE-TAC,14655
104321,2012-08-23,18,PGE-TAC,17045
104322,2012-08-23,17,PGE-TAC,17046
104395,2012-08-24,2,PGE-TAC,11786
104396,2012-08-24,21,PGE-TAC,15937
104397,2012-08-24,11,PGE-TAC,14583
104398,2012-08-24,1,PGE-TAC,12092
104399,2012-08-24,8,PGE-TAC,13003
104400,2012-08-24,13,PGE-TAC,15323
104401,2012-08-24,17,PGE-TAC,16956
104402,2012-08-24,20,PGE-TAC,15992
104403,2012-08-24,4,PGE-TAC,11875
104404,2012-08-24,10,PGE-TAC,14181
104405,2012-08-24,3,PGE-TAC,11814
104406,2012-08-24,7,PGE-TAC,12593
104407,2012-08-24,14,PGE-TAC,15857
104408,2012-08-24,16,PGE-TAC,16669
104409,2012-08-24,23,PGE-TAC,14084
104410,2012-08-24,24,PGE-TAC,12897
104411,2012-08-24,5,PGE-TAC,11715
104412,2012-08-24,15,PGE-TAC,16352
104413,2012-08-24,18,PGE-TAC,16859
104414,2012-08-24,19,PGE-TAC,16512
104415,2012-08-24,22,PGE-TAC,15218
104416,2012-08-24,9,PGE-TAC,13590
104417,2012-08-24,12,PGE-TAC,14931
104418,2012-08-24,6,PGE-TAC,12106
104491,2012-08-25,14,PGE-TAC,13857
104492,2012-08-25,24,PGE-TAC,12109
104493,2012-08-25,5,PGE-TAC,10853
104494,2012-08-25,16,PGE-TAC,14517
104495,2012-08-25,17,PGE-TAC,14778
104496,2012-08-25,22,PGE-TAC,14059
104497,2012-08-25,11,PGE-TAC,12940
104498,2012-08-25,13,PGE-TAC,13557
104499,2012-08-25,2,PGE-TAC,11648
104500,2012-08-25,6,PGE-TAC,11009
104501,2012-08-25,8,PGE-TAC,11544
104502,2012-08-25,9,PGE-TAC,12072
104503,2012-08-25,21,PGE-TAC,14582
104504,2012-08-25,7,PGE-TAC,11208
104505,2012-08-25,19,PGE-TAC,14786
104506,2012-08-25,20,PGE-TAC,14467
104507,2012-08-25,1,PGE-TAC,12059
104508,2012-08-25,10,PGE-TAC,12461
104509,2012-08-25,15,PGE-TAC,14195
104510,2012-08-25,18,PGE-TAC,14882
104511,2012-08-25,3,PGE-TAC,11217
104512,2012-08-25,12,PGE-TAC,13240
104513,2012-08-25,23,PGE-TAC,13100
104514,2012-08-25,4,PGE-TAC,10955
104587,2012-08-26,17,PGE-TAC,13132
104588,2012-08-26,2,PGE-TAC,11127
104589,2012-08-26,11,PGE-TAC,11972
104590,2012-08-26,15,PGE-TAC,12506
104591,2012-08-26,1,PGE-TAC,11336
104592,2012-08-26,9,PGE-TAC,11226
104593,2012-08-26,16,PGE-TAC,12817
104594,2012-08-26,20,PGE-TAC,13521
104595,2012-08-26,21,PGE-TAC,13976
104596,2012-08-26,18,PGE-TAC,13418
104597,2012-08-26,22,PGE-TAC,13422
104598,2012-08-26,23,PGE-TAC,12442
104599,2012-08-26,14,PGE-TAC,12389
104600,2012-08-26,4,PGE-TAC,10404
104601,2012-08-26,6,PGE-TAC,10493
104602,2012-08-26,8,PGE-TAC,10724
104603,2012-08-26,3,PGE-TAC,10750
104604,2012-08-26,5,PGE-TAC,10421
104605,2012-08-26,7,PGE-TAC,10575
104606,2012-08-26,10,PGE-TAC,11702
104607,2012-08-26,19,PGE-TAC,13529
104608,2012-08-26,24,PGE-TAC,11379
104609,2012-08-26,12,PGE-TAC,12234
104610,2012-08-26,13,PGE-TAC,12499
104683,2012-08-27,11,PGE-TAC,13803
104684,2012-08-27,17,PGE-TAC,15880
104685,2012-08-27,20,PGE-TAC,15712
104686,2012-08-27,7,PGE-TAC,12188
104687,2012-08-27,1,PGE-TAC,10883
104688,2012-08-27,5,PGE-TAC,10770
104689,2012-08-27,13,PGE-TAC,14350
104690,2012-08-27,23,PGE-TAC,13801
104691,2012-08-27,3,PGE-TAC,10658
104692,2012-08-27,9,PGE-TAC,12953
104693,2012-08-27,16,PGE-TAC,15489
104694,2012-08-27,21,PGE-TAC,15848
104695,2012-08-27,4,PGE-TAC,10574
104696,2012-08-27,8,PGE-TAC,12583
104697,2012-08-27,6,PGE-TAC,11350
104698,2012-08-27,14,PGE-TAC,14680
104699,2012-08-27,24,PGE-TAC,12764
104700,2012-08-27,2,PGE-TAC,10849
104701,2012-08-27,10,PGE-TAC,13393
104702,2012-08-27,15,PGE-TAC,15196
104703,2012-08-27,18,PGE-TAC,16114
104704,2012-08-27,19,PGE-TAC,16035
104705,2012-08-27,22,PGE-TAC,15060
104706,2012-08-27,12,PGE-TAC,14161
104779,2012-08-28,15,PGE-TAC,16354
104780,2012-08-28,22,PGE-TAC,15375
104781,2012-08-28,10,PGE-TAC,14010
104782,2012-08-28,20,PGE-TAC,16243
104783,2012-08-28,11,PGE-TAC,14526
104784,2012-08-28,5,PGE-TAC,11069
104785,2012-08-28,19,PGE-TAC,16748
104786,2012-08-28,17,PGE-TAC,17124
104787,2012-08-28,12,PGE-TAC,14987
104788,2012-08-28,8,PGE-TAC,13085
104789,2012-08-28,21,PGE-TAC,16308
104790,2012-08-28,13,PGE-TAC,15370
104791,2012-08-28,9,PGE-TAC,13441
104792,2012-08-28,7,PGE-TAC,12657
104793,2012-08-28,2,PGE-TAC,11324
104794,2012-08-28,1,PGE-TAC,11883
104795,2012-08-28,23,PGE-TAC,13967
104796,2012-08-28,24,PGE-TAC,12684
104797,2012-08-28,16,PGE-TAC,16773
104798,2012-08-28,4,PGE-TAC,10805
104799,2012-08-28,14,PGE-TAC,15849
104800,2012-08-28,18,PGE-TAC,17062
104801,2012-08-28,3,PGE-TAC,10971
104802,2012-08-28,6,PGE-TAC,11823
104875,2012-08-29,16,PGE-TAC,17143
104876,2012-08-29,20,PGE-TAC,17028
104877,2012-08-29,3,PGE-TAC,11471
104878,2012-08-29,6,PGE-TAC,11738
104879,2012-08-29,13,PGE-TAC,15276
104880,2012-08-29,17,PGE-TAC,17633
104881,2012-08-29,19,PGE-TAC,17502
104882,2012-08-29,7,PGE-TAC,12435
104883,2012-08-29,22,PGE-TAC,15922
104884,2012-08-29,1,PGE-TAC,12051
104885,2012-08-29,14,PGE-TAC,15841
104886,2012-08-29,15,PGE-TAC,16512
104887,2012-08-29,21,PGE-TAC,16941
104888,2012-08-29,24,PGE-TAC,13058
104889,2012-08-29,2,PGE-TAC,11800
104890,2012-08-29,4,PGE-TAC,11310
104891,2012-08-29,8,PGE-TAC,13185
104892,2012-08-29,9,PGE-TAC,13445
104893,2012-08-29,11,PGE-TAC,14395
104894,2012-08-29,12,PGE-TAC,14892
104895,2012-08-29,18,PGE-TAC,17748
104896,2012-08-29,23,PGE-TAC,14415
104897,2012-08-29,5,PGE-TAC,11387
104898,2012-08-29,10,PGE-TAC,13892
104971,2012-08-30,8,PGE-TAC,13353
104972,2012-08-30,9,PGE-TAC,13658
104973,2012-08-30,19,PGE-TAC,16848
104974,2012-08-30,14,PGE-TAC,16188
104975,2012-08-30,21,PGE-TAC,16306
104976,2012-08-30,7,PGE-TAC,12602
104977,2012-08-30,12,PGE-TAC,15188
104978,2012-08-30,13,PGE-TAC,15634
104979,2012-08-30,15,PGE-TAC,16627
104980,2012-08-30,2,PGE-TAC,11874
104981,2012-08-30,11,PGE-TAC,14756
104982,2012-08-30,1,PGE-TAC,12352
104983,2012-08-30,22,PGE-TAC,15327
104984,2012-08-30,24,PGE-TAC,12608
104985,2012-08-30,20,PGE-TAC,16353
104986,2012-08-30,10,PGE-TAC,14226
104987,2012-08-30,17,PGE-TAC,17373
104988,2012-08-30,3,PGE-TAC,11728
104989,2012-08-30,4,PGE-TAC,11481
104990,2012-08-30,6,PGE-TAC,11840
104991,2012-08-30,16,PGE-TAC,17059
104992,2012-08-30,18,PGE-TAC,17241
104993,2012-08-30,23,PGE-TAC,13900
104994,2012-08-30,5,PGE-TAC,11566
105067,2012-08-31,7,PGE-TAC,12377
105068,2012-08-31,11,PGE-TAC,13881
105069,2012-08-31,13,PGE-TAC,13996
105070,2012-08-31,14,PGE-TAC,14085
105071,2012-08-31,20,PGE-TAC,14224
105072,2012-08-31,21,PGE-TAC,14472
105073,2012-08-31,24,PGE-TAC,11892
105074,2012-08-31,2,PGE-TAC,11423
105075,2012-08-31,5,PGE-TAC,10966
105076,2012-08-31,6,PGE-TAC,11464
105077,2012-08-31,8,PGE-TAC,13164
105078,2012-08-31,18,PGE-TAC,14327
105079,2012-08-31,4,PGE-TAC,10900
105080,2012-08-31,23,PGE-TAC,12905
105081,2012-08-31,1,PGE-TAC,11721
105082,2012-08-31,3,PGE-TAC,11071
105083,2012-08-31,9,PGE-TAC,13594
105084,2012-08-31,12,PGE-TAC,13984
105085,2012-08-31,16,PGE-TAC,14361
105086,2012-08-31,17,PGE-TAC,14438
105087,2012-08-31,10,PGE-TAC,13959
105088,2012-08-31,19,PGE-TAC,14283
105089,2012-08-31,15,PGE-TAC,14232
105090,2012-08-31,22,PGE-TAC,13848
105163,2012-09-01,10,PGE-TAC,12543
105164,2012-09-01,13,PGE-TAC,12413
105165,2012-09-01,17,PGE-TAC,13188
105166,2012-09-01,21,PGE-TAC,13817
105167,2012-09-01,15,PGE-TAC,12673
105168,2012-09-01,14,PGE-TAC,12568
105169,2012-09-01,8,PGE-TAC,11370
105170,2012-09-01,7,PGE-TAC,11136
105171,2012-09-01,4,PGE-TAC,10680
105172,2012-09-01,24,PGE-TAC,11876
105173,2012-09-01,16,PGE-TAC,12866
105174,2012-09-01,11,PGE-TAC,12731
105175,2012-09-01,23,PGE-TAC,12508
105176,2012-09-01,22,PGE-TAC,13326
105177,2012-09-01,19,PGE-TAC,13487
105178,2012-09-01,9,PGE-TAC,11889
105179,2012-09-01,6,PGE-TAC,10945
105180,2012-09-01,18,PGE-TAC,13389
105181,2012-09-01,20,PGE-TAC,13462
105182,2012-09-01,12,PGE-TAC,12515
105183,2012-09-01,5,PGE-TAC,10791
105184,2012-09-01,3,PGE-TAC,10897
105185,2012-09-01,1,PGE-TAC,11509
105186,2012-09-01,2,PGE-TAC,11342
105259,2012-09-02,5,PGE-TAC,10542
105260,2012-09-02,12,PGE-TAC,12266
105261,2012-09-02,19,PGE-TAC,14224
105262,2012-09-02,20,PGE-TAC,14075
105263,2012-09-02,4,PGE-TAC,10601
105264,2012-09-02,14,PGE-TAC,12551
105265,2012-09-02,16,PGE-TAC,13350
105266,2012-09-02,18,PGE-TAC,14196
105267,2012-09-02,22,PGE-TAC,13576
105268,2012-09-02,15,PGE-TAC,12893
105269,2012-09-02,21,PGE-TAC,14212
105270,2012-09-02,2,PGE-TAC,10827
105271,2012-09-02,6,PGE-TAC,10634
105272,2012-09-02,24,PGE-TAC,11710
105273,2012-09-02,7,PGE-TAC,10675
105274,2012-09-02,8,PGE-TAC,10802
105275,2012-09-02,10,PGE-TAC,11864
105276,2012-09-02,3,PGE-TAC,10778
105277,2012-09-02,11,PGE-TAC,12204
105278,2012-09-02,23,PGE-TAC,12625
105279,2012-09-02,9,PGE-TAC,11205
105280,2012-09-02,13,PGE-TAC,12532
105281,2012-09-02,17,PGE-TAC,13830
105282,2012-09-02,1,PGE-TAC,11275
105355,2012-09-03,8,PGE-TAC,11223
105356,2012-09-03,16,PGE-TAC,15361
105357,2012-09-03,5,PGE-TAC,10512
105358,2012-09-03,12,PGE-TAC,13170
105359,2012-09-03,19,PGE-TAC,16100
105360,2012-09-03,3,PGE-TAC,10640
105361,2012-09-03,11,PGE-TAC,12816
105362,2012-09-03,24,PGE-TAC,12435
105363,2012-09-03,9,PGE-TAC,11658
105364,2012-09-03,15,PGE-TAC,14711
105365,2012-09-03,23,PGE-TAC,13411
105366,2012-09-03,1,PGE-TAC,10924
105367,2012-09-03,4,PGE-TAC,10527
105368,2012-09-03,14,PGE-TAC,14139
105369,2012-09-03,18,PGE-TAC,16229
105370,2012-09-03,22,PGE-TAC,14732
105371,2012-09-03,21,PGE-TAC,15722
105372,2012-09-03,6,PGE-TAC,10729
105373,2012-09-03,10,PGE-TAC,12254
105374,2012-09-03,13,PGE-TAC,13595
105375,2012-09-03,17,PGE-TAC,15905
105376,2012-09-03,20,PGE-TAC,15763
105377,2012-09-03,2,PGE-TAC,10537
105378,2012-09-03,7,PGE-TAC,10924
105451,2012-09-04,8,PGE-TAC,12769
105452,2012-09-04,23,PGE-TAC,13823
105453,2012-09-04,20,PGE-TAC,16367
105454,2012-09-04,4,PGE-TAC,10962
105455,2012-09-04,10,PGE-TAC,13860
105456,2012-09-04,24,PGE-TAC,12482
105457,2012-09-04,3,PGE-TAC,10827
105458,2012-09-04,7,PGE-TAC,12458
105459,2012-09-04,21,PGE-TAC,16287
105460,2012-09-04,2,PGE-TAC,11136
105461,2012-09-04,14,PGE-TAC,15532
105462,2012-09-04,18,PGE-TAC,16990
105463,2012-09-04,19,PGE-TAC,16727
105464,2012-09-04,1,PGE-TAC,11671
105465,2012-09-04,5,PGE-TAC,11164
105466,2012-09-04,9,PGE-TAC,13379
105467,2012-09-04,13,PGE-TAC,15041
105468,2012-09-04,22,PGE-TAC,15249
105469,2012-09-04,6,PGE-TAC,11700
105470,2012-09-04,11,PGE-TAC,14331
105471,2012-09-04,12,PGE-TAC,14708
105472,2012-09-04,15,PGE-TAC,16063
105473,2012-09-04,17,PGE-TAC,16966
105474,2012-09-04,16,PGE-TAC,16610
105547,2012-09-05,20,PGE-TAC,15074
105548,2012-09-05,16,PGE-TAC,15296
105549,2012-09-05,5,PGE-TAC,11211
105550,2012-09-05,6,PGE-TAC,11676
105551,2012-09-05,17,PGE-TAC,15248
105552,2012-09-05,14,PGE-TAC,14892
105553,2012-09-05,19,PGE-TAC,14878
105554,2012-09-05,21,PGE-TAC,15341
105555,2012-09-05,2,PGE-TAC,11454
105556,2012-09-05,13,PGE-TAC,14571
105557,2012-09-05,10,PGE-TAC,13735
105558,2012-09-05,18,PGE-TAC,15040
105559,2012-09-05,23,PGE-TAC,13561
105560,2012-09-05,8,PGE-TAC,12815
105561,2012-09-05,11,PGE-TAC,14143
105562,2012-09-05,3,PGE-TAC,11275
105563,2012-09-05,7,PGE-TAC,12089
105564,2012-09-05,9,PGE-TAC,13346
105565,2012-09-05,12,PGE-TAC,14439
105566,2012-09-05,22,PGE-TAC,14761
105567,2012-09-05,24,PGE-TAC,12680
105568,2012-09-05,4,PGE-TAC,11119
105569,2012-09-05,15,PGE-TAC,15187
105570,2012-09-05,1,PGE-TAC,11469
105643,2012-09-06,12,PGE-TAC,14380
105644,2012-09-06,4,PGE-TAC,11097
105645,2012-09-06,6,PGE-TAC,11662
105646,2012-09-06,14,PGE-TAC,14839
105647,2012-09-06,11,PGE-TAC,14108
105648,2012-09-06,21,PGE-TAC,15417
105649,2012-09-06,18,PGE-TAC,15665
105650,2012-09-06,5,PGE-TAC,11240
105651,2012-09-06,10,PGE-TAC,13781
105652,2012-09-06,22,PGE-TAC,14700
105653,2012-09-06,1,PGE-TAC,11784
105654,2012-09-06,13,PGE-TAC,14534
105655,2012-09-06,19,PGE-TAC,15387
105656,2012-09-06,23,PGE-TAC,13441
105657,2012-09-06,24,PGE-TAC,12213
105658,2012-09-06,7,PGE-TAC,12381
105659,2012-09-06,9,PGE-TAC,13416
105660,2012-09-06,16,PGE-TAC,15460
105661,2012-09-06,17,PGE-TAC,15699
105662,2012-09-06,3,PGE-TAC,11037
105663,2012-09-06,15,PGE-TAC,15176
105664,2012-09-06,20,PGE-TAC,15272
105665,2012-09-06,2,PGE-TAC,11229
105666,2012-09-06,8,PGE-TAC,12986
105739,2012-09-07,21,PGE-TAC,15138
105740,2012-09-07,15,PGE-TAC,15031
105741,2012-09-07,10,PGE-TAC,13509
105742,2012-09-07,7,PGE-TAC,12147
105743,2012-09-07,4,PGE-TAC,11023
105744,2012-09-07,1,PGE-TAC,11429
105745,2012-09-07,16,PGE-TAC,15369
105746,2012-09-07,11,PGE-TAC,13846
105747,2012-09-07,17,PGE-TAC,15634
105748,2012-09-07,9,PGE-TAC,13131
105749,2012-09-07,2,PGE-TAC,11160
105750,2012-09-07,18,PGE-TAC,15608
105751,2012-09-07,12,PGE-TAC,14132
105752,2012-09-07,8,PGE-TAC,12685
105753,2012-09-07,6,PGE-TAC,11570
105754,2012-09-07,5,PGE-TAC,11138
105755,2012-09-07,22,PGE-TAC,14532
105756,2012-09-07,20,PGE-TAC,15120
105757,2012-09-07,19,PGE-TAC,15321
105758,2012-09-07,13,PGE-TAC,14263
105759,2012-09-07,23,PGE-TAC,13496
105760,2012-09-07,24,PGE-TAC,12352
105761,2012-09-07,3,PGE-TAC,10994
105762,2012-09-07,14,PGE-TAC,14654
105835,2012-09-08,16,PGE-TAC,14287
105836,2012-09-08,17,PGE-TAC,14582
105837,2012-09-08,1,PGE-TAC,11702
105838,2012-09-08,10,PGE-TAC,12338
105839,2012-09-08,14,PGE-TAC,13634
105840,2012-09-08,15,PGE-TAC,13942
105841,2012-09-08,4,PGE-TAC,10939
105842,2012-09-08,5,PGE-TAC,10901
105843,2012-09-08,11,PGE-TAC,12704
105844,2012-09-08,18,PGE-TAC,14711
105845,2012-09-08,21,PGE-TAC,14511
105846,2012-09-08,24,PGE-TAC,11904
105847,2012-09-08,13,PGE-TAC,13354
105848,2012-09-08,19,PGE-TAC,14558
105849,2012-09-08,6,PGE-TAC,11022
105850,2012-09-08,8,PGE-TAC,11357
105851,2012-09-08,9,PGE-TAC,12010
105852,2012-09-08,20,PGE-TAC,14444
105853,2012-09-08,2,PGE-TAC,11193
105854,2012-09-08,12,PGE-TAC,13079
105855,2012-09-08,22,PGE-TAC,13984
105856,2012-09-08,23,PGE-TAC,12937
105857,2012-09-08,3,PGE-TAC,11117
105858,2012-09-08,7,PGE-TAC,11290
105931,2012-09-09,4,PGE-TAC,10601
105932,2012-09-09,24,PGE-TAC,11372
105933,2012-09-09,7,PGE-TAC,10770
105934,2012-09-09,23,PGE-TAC,12359
105935,2012-09-09,13,PGE-TAC,12445
105936,2012-09-09,11,PGE-TAC,11729
105937,2012-09-09,10,PGE-TAC,11570
105938,2012-09-09,9,PGE-TAC,11293
105939,2012-09-09,8,PGE-TAC,10921
105940,2012-09-09,6,PGE-TAC,10599
105941,2012-09-09,5,PGE-TAC,10499
105942,2012-09-09,12,PGE-TAC,12041
105943,2012-09-09,22,PGE-TAC,13479
105944,2012-09-09,20,PGE-TAC,14092
105945,2012-09-09,16,PGE-TAC,13581
105946,2012-09-09,2,PGE-TAC,11112
105947,2012-09-09,1,PGE-TAC,11312
105948,2012-09-09,18,PGE-TAC,14163
105949,2012-09-09,17,PGE-TAC,13912
105950,2012-09-09,15,PGE-TAC,13182
105951,2012-09-09,14,PGE-TAC,12802
105952,2012-09-09,3,PGE-TAC,10833
105953,2012-09-09,19,PGE-TAC,14063
105954,2012-09-09,21,PGE-TAC,14244
106027,2012-09-10,24,PGE-TAC,12510
106028,2012-09-10,22,PGE-TAC,14784
106029,2012-09-10,5,PGE-TAC,10691
106030,2012-09-10,6,PGE-TAC,11226
106031,2012-09-10,7,PGE-TAC,11781
106032,2012-09-10,16,PGE-TAC,15619
106033,2012-09-10,3,PGE-TAC,10849
106034,2012-09-10,14,PGE-TAC,14744
106035,2012-09-10,20,PGE-TAC,15782
106036,2012-09-10,21,PGE-TAC,15677
106037,2012-09-10,8,PGE-TAC,12438
106038,2012-09-10,9,PGE-TAC,12871
106039,2012-09-10,10,PGE-TAC,13271
106040,2012-09-10,12,PGE-TAC,14075
106041,2012-09-10,1,PGE-TAC,10962
106042,2012-09-10,2,PGE-TAC,10796
106043,2012-09-10,15,PGE-TAC,15162
106044,2012-09-10,13,PGE-TAC,14317
106045,2012-09-10,23,PGE-TAC,13522
106046,2012-09-10,4,PGE-TAC,10853
106047,2012-09-10,11,PGE-TAC,13673
106048,2012-09-10,18,PGE-TAC,16158
106049,2012-09-10,19,PGE-TAC,15953
106050,2012-09-10,17,PGE-TAC,16035
106123,2012-09-11,3,PGE-TAC,10988
106124,2012-09-11,21,PGE-TAC,15665
106125,2012-09-11,23,PGE-TAC,13349
106126,2012-09-11,4,PGE-TAC,10984
106127,2012-09-11,11,PGE-TAC,13864
106128,2012-09-11,16,PGE-TAC,15882
106129,2012-09-11,15,PGE-TAC,15477
106130,2012-09-11,22,PGE-TAC,14733
106131,2012-09-11,5,PGE-TAC,10953
106132,2012-09-11,7,PGE-TAC,12005
106133,2012-09-11,13,PGE-TAC,14569
106134,2012-09-11,14,PGE-TAC,15035
106135,2012-09-11,19,PGE-TAC,15977
106136,2012-09-11,6,PGE-TAC,11546
106137,2012-09-11,10,PGE-TAC,13493
106138,2012-09-11,17,PGE-TAC,16241
106139,2012-09-11,20,PGE-TAC,15808
106140,2012-09-11,2,PGE-TAC,11032
106141,2012-09-11,8,PGE-TAC,12603
106142,2012-09-11,24,PGE-TAC,12054
106143,2012-09-11,1,PGE-TAC,11388
106144,2012-09-11,9,PGE-TAC,13061
106145,2012-09-11,18,PGE-TAC,16237
106146,2012-09-11,12,PGE-TAC,14238
106219,2012-09-12,9,PGE-TAC,13300
106220,2012-09-12,3,PGE-TAC,11091
106221,2012-09-12,16,PGE-TAC,15814
106222,2012-09-12,7,PGE-TAC,12360
106223,2012-09-12,21,PGE-TAC,15884
106224,2012-09-12,19,PGE-TAC,15985
106225,2012-09-12,6,PGE-TAC,11309
106226,2012-09-12,1,PGE-TAC,11553
106227,2012-09-12,2,PGE-TAC,11221
106228,2012-09-12,20,PGE-TAC,15904
106229,2012-09-12,23,PGE-TAC,13614
106230,2012-09-12,13,PGE-TAC,14559
106231,2012-09-12,12,PGE-TAC,14398
106232,2012-09-12,10,PGE-TAC,13691
106233,2012-09-12,5,PGE-TAC,11044
106234,2012-09-12,24,PGE-TAC,12354
106235,2012-09-12,18,PGE-TAC,16182
106236,2012-09-12,15,PGE-TAC,15452
106237,2012-09-12,8,PGE-TAC,12841
106238,2012-09-12,4,PGE-TAC,10959
106239,2012-09-12,22,PGE-TAC,14908
106240,2012-09-12,14,PGE-TAC,14996
106241,2012-09-12,11,PGE-TAC,14022
106242,2012-09-12,17,PGE-TAC,16100
106315,2012-09-13,9,PGE-TAC,13232
106316,2012-09-13,18,PGE-TAC,17093
106317,2012-09-13,22,PGE-TAC,15272
106318,2012-09-13,24,PGE-TAC,12513
106319,2012-09-13,3,PGE-TAC,11124
106320,2012-09-13,15,PGE-TAC,16276
106321,2012-09-13,6,PGE-TAC,10975
106322,2012-09-13,4,PGE-TAC,10874
106323,2012-09-13,11,PGE-TAC,13842
106324,2012-09-13,12,PGE-TAC,14528
106325,2012-09-13,20,PGE-TAC,16641
106326,2012-09-13,23,PGE-TAC,13881
106327,2012-09-13,21,PGE-TAC,16298
106328,2012-09-13,8,PGE-TAC,12772
106329,2012-09-13,10,PGE-TAC,13570
106330,2012-09-13,14,PGE-TAC,15742
106331,2012-09-13,16,PGE-TAC,16699
106332,2012-09-13,19,PGE-TAC,16767
106333,2012-09-13,5,PGE-TAC,10683
106334,2012-09-13,7,PGE-TAC,12065
106335,2012-09-13,17,PGE-TAC,16988
106336,2012-09-13,1,PGE-TAC,11753
106337,2012-09-13,2,PGE-TAC,11381
106338,2012-09-13,13,PGE-TAC,15161
106411,2012-09-14,20,PGE-TAC,15881
106412,2012-09-14,13,PGE-TAC,14903
106413,2012-09-14,12,PGE-TAC,14622
106414,2012-09-14,8,PGE-TAC,12844
106415,2012-09-14,22,PGE-TAC,14713
106416,2012-09-14,19,PGE-TAC,16072
106417,2012-09-14,16,PGE-TAC,16317
106418,2012-09-14,15,PGE-TAC,15886
106419,2012-09-14,11,PGE-TAC,14218
106420,2012-09-14,5,PGE-TAC,11189
106421,2012-09-14,6,PGE-TAC,11667
106422,2012-09-14,4,PGE-TAC,11061
106423,2012-09-14,10,PGE-TAC,13818
106424,2012-09-14,9,PGE-TAC,13335
106425,2012-09-14,3,PGE-TAC,10893
106426,2012-09-14,2,PGE-TAC,10956
106427,2012-09-14,14,PGE-TAC,15423
106428,2012-09-14,1,PGE-TAC,11579
106429,2012-09-14,23,PGE-TAC,13612
106430,2012-09-14,21,PGE-TAC,15609
106431,2012-09-14,18,PGE-TAC,16491
106432,2012-09-14,24,PGE-TAC,12460
106433,2012-09-14,7,PGE-TAC,12465
106434,2012-09-14,17,PGE-TAC,16601
106507,2012-09-15,16,PGE-TAC,14589
106508,2012-09-15,2,PGE-TAC,10913
106509,2012-09-15,7,PGE-TAC,10650
106510,2012-09-15,12,PGE-TAC,12887
106511,2012-09-15,1,PGE-TAC,11554
106512,2012-09-15,9,PGE-TAC,11571
106513,2012-09-15,15,PGE-TAC,14122
106514,2012-09-15,17,PGE-TAC,14963
106515,2012-09-15,3,PGE-TAC,10483
106516,2012-09-15,4,PGE-TAC,10193
106517,2012-09-15,19,PGE-TAC,14926
106518,2012-09-15,23,PGE-TAC,12917
106519,2012-09-15,5,PGE-TAC,10140
106520,2012-09-15,6,PGE-TAC,10290
106521,2012-09-15,21,PGE-TAC,14625
106522,2012-09-15,13,PGE-TAC,13318
106523,2012-09-15,18,PGE-TAC,15119
106524,2012-09-15,8,PGE-TAC,10921
106525,2012-09-15,20,PGE-TAC,14839
106526,2012-09-15,22,PGE-TAC,13939
106527,2012-09-15,10,PGE-TAC,12132
106528,2012-09-15,11,PGE-TAC,12469
106529,2012-09-15,14,PGE-TAC,13700
